Month,State,Brand,Customers,Value,Age Group,Gender,VIP Band
Aug-19,WA,Strawberry,54,"16,350",35-44,F,Group D
Aug-19,WA,Strawberry,54,"98,098",35-44,F,Group E
Aug-19,WA,Strawberry,71,"14,595",35-44,M,Group A
Aug-19,WA,Strawberry,36,"3,558",35-44,M,Group B
Aug-19,WA,Strawberry,36,"16,740",35-44,M,Group C
Aug-19,WA,Strawberry,36,"128,228",35-44,M,Group D
Aug-19,WA,Strawberry,71,"13,864",35-44,M,Group E
Aug-19,WA,Strawberry,71,"125,560",45-54,M,Group C
Aug-19,WA,Strawberry,59,"3,478",65+,F,Group A
Aug-19,WA,Strawberry,118,"4,782",65+,F,Group B
Aug-19,WA,Strawberry,168,"68,280",65+,M,Group B
Aug-19,WA,Strawberry,336,"147,691",65+,M,Group C
Aug-19,WA,Strawberry,85,"19,792",65+,M,Group D
Aug-19,WA,Strawberry,85,"6,184",65+,M,Group E
Aug-19,WA,Melon,"2,074","253,890",18-24,F,Group A
Aug-19,WA,Melon,268,"186,252",18-24,F,Group B
Aug-19,WA,Melon,220,"250,910",18-24,F,Group C
Aug-19,WA,Melon,73,"161,266",18-24,F,Group D
Aug-19,WA,Melon,24,"182,303",18-24,F,Group E
Aug-19,WA,Melon,"5,322","590,069",18-24,M,Group A
Aug-19,WA,Melon,665,"490,503",18-24,M,Group B
Aug-19,WA,Melon,412,"677,354",18-24,M,Group C
Aug-19,WA,Melon,275,"560,793",18-24,M,Group D
Aug-19,WA,Melon,161,"2,872,191",18-24,M,Group E
Aug-19,WA,Melon,"4,344","506,417",25-34,F,Group A
Aug-19,WA,Melon,440,"354,268",25-34,F,Group B
Aug-19,WA,Melon,170,"311,583",25-34,F,Group C
Aug-19,WA,Melon,97,"95,891",25-34,F,Group D
Aug-19,WA,Melon,50,"163,276",25-34,F,Group E
Aug-19,WA,Melon,"9,174","1,235,349",25-34,M,Group A
Aug-19,WA,Melon,"2,157","1,490,027",25-34,M,Group B
Aug-19,WA,Melon,"1,009","1,471,779",25-34,M,Group C
Aug-19,WA,Melon,848,"2,569,958",25-34,M,Group D
Aug-19,WA,Melon,573,"4,934,951",25-34,M,Group E
Aug-19,WA,Melon,"3,113","285,136",35-44,F,Group A
Aug-19,WA,Melon,611,"509,123",35-44,F,Group B
Aug-19,WA,Melon,277,"303,202",35-44,F,Group C
Aug-19,WA,Melon,54,"40,057",35-44,F,Group D
Aug-19,WA,Melon,54,"162,187",35-44,F,Group E
Aug-19,WA,Melon,"9,250","1,145,376",35-44,M,Group A
Aug-19,WA,Melon,"1,281","916,176",35-44,M,Group B
Aug-19,WA,Melon,533,"688,702",35-44,M,Group C
Aug-19,WA,Melon,426,"945,786",35-44,M,Group D
Aug-19,WA,Melon,142,"2,582,524",35-44,M,Group E
Aug-19,WA,Melon,"1,501","139,542",45-54,F,Group A
Aug-19,WA,Melon,166,"118,697",45-54,F,Group B
Aug-19,WA,Melon,54,"331,406",45-54,F,Group E
Aug-19,WA,Melon,"1,920","299,568",45-54,M,Group A
Aug-19,WA,Melon,320,"178,873",45-54,M,Group B
Aug-19,WA,Melon,107,"88,626",45-54,M,Group C
Aug-19,WA,Melon,36,"94,693",45-54,M,Group D
Aug-19,WA,Melon,59,"240,019",55-64,F,Group E
Aug-19,WA,Melon,504,"43,788",55-64,M,Group A
Aug-19,WA,Melon,253,"188,882",55-64,M,Group B
Aug-19,WA,Melon,"7,746","736,143",65+,F,Group A
Aug-19,WA,Melon,"1,065","633,788",65+,F,Group B
Aug-19,WA,Melon,414,"604,830",65+,F,Group C
Aug-19,WA,Melon,296,"586,132",65+,F,Group D
Aug-19,WA,Melon,"9,505","1,421,871",65+,M,Group A
Aug-19,WA,Melon,"1,598","1,113,378",65+,M,Group B
Aug-19,WA,Melon,"1,262","1,712,679",65+,M,Group C
Aug-19,WA,Melon,"1,345","3,643,060",65+,M,Group D
Aug-19,WA,Melon,253,"647,418",65+,M,Group E
Aug-19,WA,Blueberry,708,"82,752",18-24,F,Group A
Aug-19,WA,Blueberry,170,"145,471",18-24,F,Group B
Aug-19,WA,Blueberry,73,"63,831",18-24,F,Group C
Aug-19,WA,Blueberry,97,"355,885",18-24,F,Group D
Aug-19,WA,Blueberry,758,"101,926",18-24,M,Group A
Aug-19,WA,Blueberry,185,"91,942",18-24,M,Group B
Aug-19,WA,Blueberry,114,"155,383",18-24,M,Group C
Aug-19,WA,Blueberry,137,"196,094",18-24,M,Group D
Aug-19,WA,Blueberry,45,"153,731",18-24,M,Group E
Aug-19,WA,Blueberry,878,"102,175",25-34,F,Group A
Aug-19,WA,Blueberry,194,"152,829",25-34,F,Group B
Aug-19,WA,Blueberry,97,"117,288",25-34,F,Group C
Aug-19,WA,Blueberry,50,"238,095",25-34,F,Group D
Aug-19,WA,Blueberry,24,"148,271",25-34,F,Group E
Aug-19,WA,Blueberry,"1,536","198,082",25-34,M,Group A
Aug-19,WA,Blueberry,322,"178,385",25-34,M,Group B
Aug-19,WA,Blueberry,275,"287,563",25-34,M,Group C
Aug-19,WA,Blueberry,92,"146,209",25-34,M,Group D
Aug-19,WA,Blueberry,114,"444,667",25-34,M,Group E
Aug-19,WA,Blueberry,556,"45,043",35-44,F,Group A
Aug-19,WA,Blueberry,166,"52,808",35-44,F,Group B
Aug-19,WA,Blueberry,784,"112,430",35-44,M,Group A
Aug-19,WA,Blueberry,213,"100,186",35-44,M,Group B
Aug-19,WA,Blueberry,213,"221,352",35-44,M,Group C
Aug-19,WA,Blueberry,71,"2,876",35-44,M,Group D
Aug-19,WA,Blueberry,107,"358,529",35-44,M,Group E
Aug-19,WA,Blueberry,111,"11,444",45-54,F,Group A
Aug-19,WA,Blueberry,391,"48,026",45-54,M,Group A
Aug-19,WA,Blueberry,71,"68,012",45-54,M,Group B
Aug-19,WA,Blueberry,36,"4,029",45-54,M,Group C
Aug-19,WA,Blueberry,36,"135,762",45-54,M,Group D
Aug-19,WA,Blueberry,"2,839","367,507",65+,F,Group A
Aug-19,WA,Blueberry,710,"472,733",65+,F,Group B
Aug-19,WA,Blueberry,237,"308,197",65+,F,Group C
Aug-19,WA,Blueberry,178,"422,032",65+,F,Group D
Aug-19,WA,Blueberry,118,"1,358,800",65+,F,Group E
Aug-19,WA,Blueberry,"3,954","681,064",65+,M,Group A
Aug-19,WA,Blueberry,840,"407,574",65+,M,Group B
Aug-19,WA,Blueberry,504,"631,461",65+,M,Group C
Aug-19,WA,Blueberry,504,"897,407",65+,M,Group D
Aug-19,WA,Blueberry,168,"3,387,382",65+,M,Group E
Aug-19,WA,Grapefruit,"1,366","139,654",18-24,F,Group A
Aug-19,WA,Grapefruit,194,"127,627",18-24,F,Group B
Aug-19,WA,Grapefruit,50,"8,975",18-24,F,Group C
Aug-19,WA,Grapefruit,50,"54,174",18-24,F,Group D
Aug-19,WA,Grapefruit,24,"4,058",18-24,F,Group E
Aug-19,WA,Grapefruit,"1,331","180,139",18-24,M,Group A
Aug-19,WA,Grapefruit,322,"282,908",18-24,M,Group B
Aug-19,WA,Grapefruit,230,"268,573",18-24,M,Group C
Aug-19,WA,Grapefruit,92,"44,184",18-24,M,Group D
Aug-19,WA,Grapefruit,114,"517,182",18-24,M,Group E
Aug-19,WA,Grapefruit,"2,538","300,955",25-34,F,Group A
Aug-19,WA,Grapefruit,414,"286,919",25-34,F,Group B
Aug-19,WA,Grapefruit,147,"175,663",25-34,F,Group C
Aug-19,WA,Grapefruit,97,"303,434",25-34,F,Group D
Aug-19,WA,Grapefruit,"5,412","849,198",25-34,M,Group A
Aug-19,WA,Grapefruit,"1,101","765,386",25-34,M,Group B
Aug-19,WA,Grapefruit,964,"1,472,085",25-34,M,Group C
Aug-19,WA,Grapefruit,597,"1,238,924",25-34,M,Group D
Aug-19,WA,Grapefruit,298,"1,117,334",25-34,M,Group E
Aug-19,WA,Grapefruit,"3,336","446,260",35-44,F,Group A
Aug-19,WA,Grapefruit,388,"297,643",35-44,F,Group B
Aug-19,WA,Grapefruit,166,"328,460",35-44,F,Group C
Aug-19,WA,Grapefruit,166,"257,259",35-44,F,Group D
Aug-19,WA,Grapefruit,54,"32,699",35-44,F,Group E
Aug-19,WA,Grapefruit,"3,381","500,046",35-44,M,Group A
Aug-19,WA,Grapefruit,713,"456,831",35-44,M,Group B
Aug-19,WA,Grapefruit,249,"468,029",35-44,M,Group C
Aug-19,WA,Grapefruit,320,"682,108",35-44,M,Group D
Aug-19,WA,Grapefruit,36,"9,207",35-44,M,Group E
Aug-19,WA,Grapefruit,"1,167","122,949",45-54,F,Group A
Aug-19,WA,Grapefruit,334,"220,718",45-54,F,Group B
Aug-19,WA,Grapefruit,54,"326,990",45-54,F,Group E
Aug-19,WA,Grapefruit,"1,494","182,325",45-54,M,Group A
Aug-19,WA,Grapefruit,320,"259,336",45-54,M,Group B
Aug-19,WA,Grapefruit,142,"145,598",45-54,M,Group C
Aug-19,WA,Grapefruit,71,"17,787",45-54,M,Group D
Aug-19,WA,Grapefruit,71,"537,975",45-54,M,Group E
Aug-19,WA,Grapefruit,253,"8,658",55-64,M,Group A
Aug-19,WA,Grapefruit,85,"83,742",55-64,M,Group B
Aug-19,WA,Grapefruit,85,"306,145",55-64,M,Group D
Aug-19,WA,Grapefruit,"6,918","955,727",65+,F,Group A
Aug-19,WA,Grapefruit,769,"551,519",65+,F,Group B
Aug-19,WA,Grapefruit,237,"376,550",65+,F,Group C
Aug-19,WA,Grapefruit,59,"56,525",65+,F,Group D
Aug-19,WA,Grapefruit,59,"407,945",65+,F,Group E
Aug-19,WA,Grapefruit,"6,560","1,093,463",65+,M,Group A
Aug-19,WA,Grapefruit,"1,009","774,330",65+,M,Group B
Aug-19,WA,Grapefruit,504,"893,200",65+,M,Group C
Aug-19,WA,Grapefruit,336,"775,196",65+,M,Group D
Aug-19,WA,Grapefruit,85,"123,695",65+,M,Group E
Aug-19,NSW,Apple,"1,357","207,583",18-24,F,Group A
Aug-19,NSW,Apple,315,"149,408",18-24,F,Group B
Aug-19,NSW,Apple,125,"195,928",18-24,F,Group C
Aug-19,NSW,Apple,189,"518,330",18-24,F,Group D
Aug-19,NSW,Apple,31,"441,582",18-24,F,Group E
Aug-19,NSW,Apple,"1,238","154,609",18-24,M,Group A
Aug-19,NSW,Apple,374,"213,035",18-24,M,Group B
Aug-19,NSW,Apple,350,"554,749",18-24,M,Group C
Aug-19,NSW,Apple,374,"1,061,459",18-24,M,Group D
Aug-19,NSW,Apple,258,"1,246,365",18-24,M,Group E
Aug-19,NSW,Apple,632,"63,793",25-34,F,Group A
Aug-19,NSW,Apple,159,"113,564",25-34,F,Group B
Aug-19,NSW,Apple,125,"167,701",25-34,F,Group C
Aug-19,NSW,Apple,31,"11,144",25-34,F,Group D
Aug-19,NSW,Apple,125,"620,519",25-34,F,Group E
Aug-19,NSW,Apple,"4,093","621,875",25-34,M,Group A
Aug-19,NSW,Apple,"1,802","1,319,713",25-34,M,Group B
Aug-19,NSW,Apple,"1,217","1,754,863",25-34,M,Group C
Aug-19,NSW,Apple,864,"1,889,938",25-34,M,Group D
Aug-19,NSW,Apple,585,"3,446,552",25-34,M,Group E
Aug-19,NSW,Apple,239,"81,997",35-44,F,Group A
Aug-19,NSW,Apple,360,"229,977",35-44,F,Group B
Aug-19,NSW,Apple,121,"234,375",35-44,F,Group C
Aug-19,NSW,Apple,502,"60,962",35-44,M,Group A
Aug-19,NSW,Apple,419,"255,543",35-44,M,Group B
Aug-19,NSW,Apple,168,"55,420",35-44,M,Group C
Aug-19,NSW,Apple,83,"110,837",35-44,M,Group D
Aug-19,NSW,Apple,251,"1,167,741",35-44,M,Group E
Aug-19,NSW,Apple,121,"48,213",45-54,F,Group A
Aug-19,NSW,Apple,121,"175,959",45-54,F,Group C
Aug-19,NSW,Apple,"1,257","144,213",45-54,M,Group A
Aug-19,NSW,Apple,251,"229,435",45-54,M,Group B
Aug-19,NSW,Apple,168,"388,795",45-54,M,Group C
Aug-19,NSW,Apple,168,"574,017",45-54,M,Group D
Aug-19,NSW,Apple,83,"19,704",45-54,M,Group E
Aug-19,NSW,Apple,561,"69,748",55-64,M,Group A
Aug-19,NSW,Apple,95,"41,272",55-64,M,Group B
Aug-19,NSW,Apple,95,"228,916",55-64,M,Group C
Aug-19,NSW,Apple,95,"47,600",55-64,M,Group D
Aug-19,NSW,Apple,"1,009","116,090",65+,F,Group A
Aug-19,NSW,Apple,310,"142,686",65+,F,Group B
Aug-19,NSW,Apple,466,"444,039",65+,F,Group C
Aug-19,NSW,Apple,232,"308,429",65+,F,Group D
Aug-19,NSW,Apple,310,"2,538,897",65+,F,Group E
Aug-19,NSW,Apple,"1,591","223,414",65+,M,Group A
Aug-19,NSW,Apple,"1,496","683,311",65+,M,Group B
Aug-19,NSW,Apple,656,"619,617",65+,M,Group C
Aug-19,NSW,Apple,469,"1,293,022",65+,M,Group D
Aug-19,NSW,Apple,95,"795,019",65+,M,Group E
Aug-19,NSW,Orange,758,"76,189",18-24,F,Group A
Aug-19,NSW,Orange,443,"140,075",18-24,F,Group B
Aug-19,NSW,Orange,253,"229,683",18-24,F,Group C
Aug-19,NSW,Orange,189,"344,083",18-24,F,Group D
Aug-19,NSW,Orange,64,"315,297",18-24,F,Group E
Aug-19,NSW,Orange,"1,262","191,955",18-24,M,Group A
Aug-19,NSW,Orange,537,"378,613",18-24,M,Group B
Aug-19,NSW,Orange,303,"204,404",18-24,M,Group C
Aug-19,NSW,Orange,211,"286,625",18-24,M,Group D
Aug-19,NSW,Orange,163,"1,870,302",18-24,M,Group E
Aug-19,NSW,Orange,"1,451","197,367",25-34,F,Group A
Aug-19,NSW,Orange,284,"191,797",25-34,F,Group B
Aug-19,NSW,Orange,189,"223,137",25-34,F,Group C
Aug-19,NSW,Orange,189,"271,376",25-34,F,Group D
Aug-19,NSW,Orange,"4,723","624,316",25-34,M,Group A
Aug-19,NSW,Orange,"1,941","1,004,238",25-34,M,Group B
Aug-19,NSW,Orange,"1,380","1,443,029",25-34,M,Group C
Aug-19,NSW,Orange,"1,051","2,031,275",25-34,M,Group D
Aug-19,NSW,Orange,911,"4,822,868",25-34,M,Group E
Aug-19,NSW,Orange,599,"42,406",35-44,F,Group A
Aug-19,NSW,Orange,121,"49,972",35-44,F,Group B
Aug-19,NSW,Orange,121,"197,952",35-44,F,Group C
Aug-19,NSW,Orange,"1,423","231,774",35-44,M,Group A
Aug-19,NSW,Orange,670,"540,520",35-44,M,Group B
Aug-19,NSW,Orange,334,"236,208",35-44,M,Group C
Aug-19,NSW,Orange,83,"79,310",35-44,M,Group D
Aug-19,NSW,Orange,251,"576,236",35-44,M,Group E
Aug-19,NSW,Orange,360,"18,651",45-54,F,Group A
Aug-19,NSW,Orange,239,"217,308",45-54,F,Group C
Aug-19,NSW,Orange,121,"352,795",45-54,F,Group D
Aug-19,NSW,Orange,"1,172","143,105",45-54,M,Group A
Aug-19,NSW,Orange,334,"230,296",45-54,M,Group B
Aug-19,NSW,Orange,502,"742,985",45-54,M,Group C
Aug-19,NSW,Orange,502,"1,686,339",45-54,M,Group E
Aug-19,NSW,Orange,78,"11,416",55-64,F,Group C
Aug-19,NSW,Orange,"1,030","121,749",55-64,M,Group A
Aug-19,NSW,Orange,187,"56,817",55-64,M,Group B
Aug-19,NSW,Orange,374,"656,897",55-64,M,Group D
Aug-19,NSW,Orange,"4,190","448,604",65+,F,Group A
Aug-19,NSW,Orange,777,"239,141",65+,F,Group B
Aug-19,NSW,Orange,620,"551,910",65+,F,Group C
Aug-19,NSW,Orange,232,"398,835",65+,F,Group D
Aug-19,NSW,Orange,232,"173,392",65+,F,Group E
Aug-19,NSW,Orange,"4,583","501,443",65+,M,Group A
Aug-19,NSW,Orange,"2,431","1,367,723",65+,M,Group B
Aug-19,NSW,Orange,843,"609,023",65+,M,Group C
Aug-19,NSW,Orange,"1,217","1,861,187",65+,M,Group D
Aug-19,NSW,Orange,935,"20,508,562",65+,M,Group E
Aug-19,NSW,Pear,822,"110,269",18-24,F,Group A
Aug-19,NSW,Pear,315,"147,736",18-24,F,Group B
Aug-19,NSW,Pear,253,"264,411",18-24,F,Group C
Aug-19,NSW,Pear,189,"259,165",18-24,F,Group D
Aug-19,NSW,Pear,125,"732,968",18-24,F,Group E
Aug-19,NSW,Pear,911,"105,605",18-24,M,Group A
Aug-19,NSW,Pear,327,"106,637",18-24,M,Group B
Aug-19,NSW,Pear,421,"474,729",18-24,M,Group C
Aug-19,NSW,Pear,163,"313,070",18-24,M,Group D
Aug-19,NSW,Pear,187,"2,533,961",18-24,M,Group E
Aug-19,NSW,Pear,"1,262","159,715",25-34,F,Group A
Aug-19,NSW,Pear,410,"149,128",25-34,F,Group B
Aug-19,NSW,Pear,284,"399,240",25-34,F,Group C
Aug-19,NSW,Pear,125,"273,417",25-34,F,Group D
Aug-19,NSW,Pear,64,"332,336",25-34,F,Group E
Aug-19,NSW,Pear,"3,975","591,373",25-34,M,Group A
Aug-19,NSW,Pear,"1,567","775,866",25-34,M,Group B
Aug-19,NSW,Pear,"1,333","1,717,516",25-34,M,Group C
Aug-19,NSW,Pear,"1,098","2,498,368",25-34,M,Group D
Aug-19,NSW,Pear,911,"7,866,632",25-34,M,Group E
Aug-19,NSW,Pear,478,"143,406",35-44,F,Group A
Aug-19,NSW,Pear,121,"73,902",35-44,F,Group B
Aug-19,NSW,Pear,121,"185,987",35-44,F,Group C
Aug-19,NSW,Pear,121,"410,509",35-44,F,Group D
Aug-19,NSW,Pear,"1,340","167,242",35-44,M,Group A
Aug-19,NSW,Pear,419,"332,760",35-44,M,Group B
Aug-19,NSW,Pear,587,"980,916",35-44,M,Group C
Aug-19,NSW,Pear,251,"647,787",35-44,M,Group D
Aug-19,NSW,Pear,251,"1,026,729",35-44,M,Group E
Aug-19,NSW,Pear,121,"26,395",45-54,F,Group A
Aug-19,NSW,Pear,239,"99,416",45-54,F,Group B
Aug-19,NSW,Pear,"1,004","162,194",45-54,M,Group A
Aug-19,NSW,Pear,168,"142,364",45-54,M,Group B
Aug-19,NSW,Pear,419,"374,756",45-54,M,Group C
Aug-19,NSW,Pear,334,"1,054,440",45-54,M,Group D
Aug-19,NSW,Pear,334,"540,643",45-54,M,Group E
Aug-19,NSW,Pear,78,"2,282",55-64,F,Group A
Aug-19,NSW,Pear,78,"11,416",55-64,F,Group C
Aug-19,NSW,Pear,78,"174,190",55-64,F,Group E
Aug-19,NSW,Pear,561,"67,548",55-64,M,Group A
Aug-19,NSW,Pear,95,"27,515",55-64,M,Group B
Aug-19,NSW,Pear,187,"210,483",55-64,M,Group C
Aug-19,NSW,Pear,561,"940,705",55-64,M,Group D
Aug-19,NSW,Pear,187,"2,808,772",55-64,M,Group E
Aug-19,NSW,Pear,"2,950","389,474",65+,F,Group A
Aug-19,NSW,Pear,"1,243","726,100",65+,F,Group B
Aug-19,NSW,Pear,466,"421,665",65+,F,Group C
Aug-19,NSW,Pear,310,"1,038,526",65+,F,Group D
Aug-19,NSW,Pear,156,"1,039,781",65+,F,Group E
Aug-19,NSW,Pear,"4,396","759,801",65+,M,Group A
Aug-19,NSW,Pear,"1,683","630,346",65+,M,Group B
Aug-19,NSW,Pear,282,"163,020",65+,M,Group C
Aug-19,NSW,Pear,469,"1,085,567",65+,M,Group D
Aug-19,NSW,Pear,469,"3,873,567",65+,M,Group E
Aug-19,NSW,Banana,220,"16,946",18-24,F,Group A
Aug-19,NSW,Banana,379,"170,161",18-24,F,Group B
Aug-19,NSW,Banana,189,"93,924",18-24,F,Group C
Aug-19,NSW,Banana,125,"46,892",18-24,F,Group D
Aug-19,NSW,Banana,64,"22,749",18-24,F,Group E
Aug-19,NSW,Banana,514,"71,630",18-24,M,Group A
Aug-19,NSW,Banana,140,"35,318",18-24,M,Group B
Aug-19,NSW,Banana,303,"181,913",18-24,M,Group C
Aug-19,NSW,Banana,258,"299,933",18-24,M,Group D
Aug-19,NSW,Banana,140,"375,828",18-24,M,Group E
Aug-19,NSW,Banana,568,"64,350",25-34,F,Group A
Aug-19,NSW,Banana,315,"102,979",25-34,F,Group B
Aug-19,NSW,Banana,159,"202,105",25-34,F,Group C
Aug-19,NSW,Banana,159,"208,975",25-34,F,Group D
Aug-19,NSW,Banana,64,"174,571",25-34,F,Group E
Aug-19,NSW,Banana,"1,707","213,996",25-34,M,Group A
Aug-19,NSW,Banana,"1,520","616,821",25-34,M,Group B
Aug-19,NSW,Banana,"1,051","998,838",25-34,M,Group C
Aug-19,NSW,Banana,608,"1,040,311",25-34,M,Group D
Aug-19,NSW,Banana,585,"2,842,042",25-34,M,Group E
Aug-19,NSW,Banana,478,"35,015",35-44,F,Group A
Aug-19,NSW,Banana,121,"169,798",35-44,F,Group B
Aug-19,NSW,Banana,587,"23,400",35-44,M,Group A
Aug-19,NSW,Banana,502,"313,302",35-44,M,Group B
Aug-19,NSW,Banana,168,"63,178",35-44,M,Group C
Aug-19,NSW,Banana,83,"153,080",35-44,M,Group D
Aug-19,NSW,Banana,251,"930,546",35-44,M,Group E
Aug-19,NSW,Banana,239,"80,941",45-54,F,Group A
Aug-19,NSW,Banana,753,"78,817",45-54,M,Group A
Aug-19,NSW,Banana,168,"96,183",45-54,M,Group B
Aug-19,NSW,Banana,168,"30,912",45-54,M,Group C
Aug-19,NSW,Banana,168,"30,789",45-54,M,Group D
Aug-19,NSW,Banana,168,"553,451",45-54,M,Group E
Aug-19,NSW,Banana,78,"6,849",55-64,F,Group A
Aug-19,NSW,Banana,78,"17,008",55-64,F,Group C
Aug-19,NSW,Banana,374,"55,716",55-64,M,Group A
Aug-19,NSW,Banana,187,"165,497",55-64,M,Group B
Aug-19,NSW,Banana,282,"360,021",55-64,M,Group D
Aug-19,NSW,Banana,95,"917,182",55-64,M,Group E
Aug-19,NSW,Banana,"1,165","118,830",65+,F,Group A
Aug-19,NSW,Banana,310,"138,576",65+,F,Group B
Aug-19,NSW,Banana,232,"158,210",65+,F,Group C
Aug-19,NSW,Banana,156,"305,463",65+,F,Group D
Aug-19,NSW,Banana,310,"706,694",65+,F,Group E
Aug-19,NSW,Banana,"1,870","194,387",65+,M,Group A
Aug-19,NSW,Banana,935,"563,487",65+,M,Group B
Aug-19,NSW,Banana,374,"221,901",65+,M,Group C
Aug-19,NSW,Banana,374,"566,101",65+,M,Group D
Aug-19,NSW,Banana,187,"893,382",65+,M,Group E
Aug-19,NSW,Strawberry,64,"1,392",18-24,F,Group A
Aug-19,NSW,Strawberry,64,"18,525",18-24,F,Group B
Aug-19,NSW,Strawberry,95,"42,250",18-24,F,Group C
Aug-19,NSW,Strawberry,64,"37,607",18-24,F,Group D
Aug-19,NSW,Strawberry,303,"31,842",18-24,M,Group A
Aug-19,NSW,Strawberry,47,"9,456",18-24,M,Group B
Aug-19,NSW,Strawberry,95,"17,365",18-24,M,Group C
Aug-19,NSW,Strawberry,140,"61,521",18-24,M,Group D
Aug-19,NSW,Strawberry,47,"477,927",18-24,M,Group E
Aug-19,NSW,Strawberry,159,"17,178",25-34,F,Group A
Aug-19,NSW,Strawberry,31,"18,570",25-34,F,Group B
Aug-19,NSW,Strawberry,31,"2,322",25-34,F,Group C
Aug-19,NSW,Strawberry,31,"92,996",25-34,F,Group E
Aug-19,NSW,Strawberry,561,"72,972",25-34,M,Group A
Aug-19,NSW,Strawberry,608,"242,093",25-34,M,Group B
Aug-19,NSW,Strawberry,561,"402,410",25-34,M,Group C
Aug-19,NSW,Strawberry,398,"549,625",25-34,M,Group D
Aug-19,NSW,Strawberry,303,"940,859",25-34,M,Group E
Aug-19,NSW,Strawberry,121,"28,154",35-44,F,Group A
Aug-19,NSW,Strawberry,121,"139,183",35-44,F,Group C
Aug-19,NSW,Strawberry,251,"29,558",35-44,M,Group A
Aug-19,NSW,Strawberry,168,"61,577",35-44,M,Group B
Aug-19,NSW,Strawberry,83,"166,257",35-44,M,Group D
Aug-19,NSW,Strawberry,83,"315,643",35-44,M,Group E
Aug-19,NSW,Strawberry,168,"27,093",45-54,M,Group A
Aug-19,NSW,Strawberry,83,"20,935",45-54,M,Group B
Aug-19,NSW,Strawberry,83,"3,078",45-54,M,Group C
Aug-19,NSW,Strawberry,83,"160,099",45-54,M,Group E
Aug-19,NSW,Strawberry,78,"1,141",55-64,F,Group A
Aug-19,NSW,Strawberry,95,"27,652",55-64,M,Group D
Aug-19,NSW,Strawberry,232,"42,806",65+,F,Group A
Aug-19,NSW,Strawberry,232,"265,283",65+,F,Group C
Aug-19,NSW,Strawberry,78,"57,075",65+,F,Group D
Aug-19,NSW,Strawberry,156,"1,130,073",65+,F,Group E
Aug-19,NSW,Strawberry,469,"26,826",65+,M,Group A
Aug-19,NSW,Strawberry,374,"147,061",65+,M,Group B
Aug-19,NSW,Strawberry,187,"61,080",65+,M,Group C
Aug-19,NSW,Strawberry,95,"138,259",65+,M,Group D
Aug-19,NSW,Strawberry,95,"6,877",65+,M,Group E
Aug-19,NSW,Melon,"7,072","864,781",18-24,F,Group A
Aug-19,NSW,Melon,"1,072","660,493",18-24,F,Group B
Aug-19,NSW,Melon,632,"694,712",18-24,F,Group C
Aug-19,NSW,Melon,410,"840,266",18-24,F,Group D
Aug-19,NSW,Melon,284,"2,229,549",18-24,F,Group E
Aug-19,NSW,Melon,"7,926","972,393",18-24,M,Group A
Aug-19,NSW,Melon,"1,520","1,050,077",18-24,M,Group B
Aug-19,NSW,Melon,"1,006","1,360,258",18-24,M,Group C
Aug-19,NSW,Melon,561,"1,504,069",18-24,M,Group D
Aug-19,NSW,Melon,303,"1,887,840",18-24,M,Group E
Aug-19,NSW,Melon,"11,302","1,329,344",25-34,F,Group A
Aug-19,NSW,Melon,"1,231","1,016,788",25-34,F,Group B
Aug-19,NSW,Melon,473,"630,223",25-34,F,Group C
Aug-19,NSW,Melon,348,"1,021,243",25-34,F,Group D
Aug-19,NSW,Melon,189,"1,782,768",25-34,F,Group E
Aug-19,NSW,Melon,"29,792","4,084,280",25-34,M,Group A
Aug-19,NSW,Melon,"5,729","4,145,353",25-34,M,Group B
Aug-19,NSW,Melon,"3,438","5,398,354",25-34,M,Group C
Aug-19,NSW,Melon,"2,057","5,699,318",25-34,M,Group D
Aug-19,NSW,Melon,"1,823","14,904,958",25-34,M,Group E
Aug-19,NSW,Melon,"2,751","448,516",35-44,F,Group A
Aug-19,NSW,Melon,121,"70,384",35-44,F,Group B
Aug-19,NSW,Melon,"4,271","553,944",35-44,M,Group A
Aug-19,NSW,Melon,"1,257","878,330",35-44,M,Group B
Aug-19,NSW,Melon,587,"967,247",35-44,M,Group C
Aug-19,NSW,Melon,670,"1,721,808",35-44,M,Group D
Aug-19,NSW,Melon,251,"3,066,519",35-44,M,Group E
Aug-19,NSW,Melon,"3,589","449,750",45-54,F,Group A
Aug-19,NSW,Melon,717,"569,751",45-54,F,Group B
Aug-19,NSW,Melon,121,"251,795",45-54,F,Group C
Aug-19,NSW,Melon,121,"615,853",45-54,F,Group D
Aug-19,NSW,Melon,121,"879,790",45-54,F,Group E
Aug-19,NSW,Melon,"6,281","906,041",45-54,M,Group A
Aug-19,NSW,Melon,"1,340","1,103,702",45-54,M,Group B
Aug-19,NSW,Melon,670,"1,244,220",45-54,M,Group C
Aug-19,NSW,Melon,83,"294,090",45-54,M,Group D
Aug-19,NSW,Melon,419,"2,716,271",45-54,M,Group E
Aug-19,NSW,Melon,698,"102,506",55-64,F,Group A
Aug-19,NSW,Melon,78,"90,292",55-64,F,Group B
Aug-19,NSW,Melon,156,"198,163",55-64,F,Group C
Aug-19,NSW,Melon,78,"331,716",55-64,F,Group E
Aug-19,NSW,Melon,"3,087","430,320",55-64,M,Group A
Aug-19,NSW,Melon,656,"432,245",55-64,M,Group B
Aug-19,NSW,Melon,374,"528,958",55-64,M,Group C
